#,id,amount_requested,purpose,term_months,monthly_income,existing_loans,risk_score,ai_decision,ml_scoring_output,status,notes,submitted_at,reviewed_at,updated_at,credit_score_records,user_id
213,213,653800,home,60,36459.01,1,,reject,,rejected,,2025-04-28 09:26:56.959606,,2025-04-28 09:26:56.959694,,3255
214,214,377914,medical,12,28170.84,0,,reject,,rejected,,2025-04-28 09:26:57.157098,,2025-04-28 09:26:57.157214,,9779
215,215,666558,business,60,82696.59,1,,reject,,rejected,,2025-04-28 09:26:57.356443,,2025-04-28 09:26:57.356529,,1966
216,216,232303,personal,48,74348.42,1,,approve,,approved,,2025-04-28 09:26:57.539526,,2025-04-28 09:26:57.539614,,6790
217,217,468051,education,60,74712.22,1,,reject,,rejected,,2025-04-28 09:26:57.742933,,2025-04-28 09:26:57.743018,,5984
218,218,605851,education,12,24066.02,1,,reject,,rejected,,2025-04-28 09:26:57.961009,,2025-04-28 09:26:57.961096,,3736
219,219,340020,home,12,104962.44,1,,reject,,rejected,,2025-04-28 09:26:58.184350,,2025-04-28 09:26:58.184435,,4623
220,220,798170,business,48,124071.7,0,,reject,,rejected,,2025-04-28 09:26:58.394032,,2025-04-28 09:26:58.394119,,9480
221,221,487722,personal,24,66812.35,1,,reject,,rejected,,2025-04-28 09:26:58.597403,,2025-04-28 09:26:58.597492,,934
222,222,107668,medical,24,49884.9,0,,reject,,rejected,,2025-04-28 09:26:58.790680,,2025-04-28 09:26:58.790769,,9866
223,223,373950,business,36,58019.98,0,,reject,,rejected,,2025-04-28 09:26:59.014532,,2025-04-28 09:26:59.014618,,1046
224,224,61893,medical,12,110863.35,1,,reject,,rejected,,2025-04-28 09:26:59.289493,,2025-04-28 09:26:59.289629,,8322
225,225,658247,education,48,59531,1,,approve,,approved,,2025-04-28 09:26:59.505458,,2025-04-28 09:26:59.505548,,6881
226,226,802601,home,12,68571.87,0,,reject,,rejected,,2025-04-28 09:26:59.729103,,2025-04-28 09:26:59.729225,,2702
227,227,660946,education,36,76610.22,0,,reject,,rejected,,2025-04-28 09:26:59.960525,,2025-04-28 09:26:59.960616,,258
228,228,719791,medical,24,106234.32,1,,reject,,rejected,,2025-04-28 09:27:00.163846,,2025-04-28 09:27:00.163929,,2347
229,229,459829,medical,60,70953.86,0,,approve,,approved,,2025-04-28 09:27:00.347128,,2025-04-28 09:27:00.347245,,9315
230,230,156080,business,24,60269.02,0,,reject,,rejected,,2025-04-28 09:27:00.575436,,2025-04-28 09:27:00.575525,,7941
231,231,374491,medical,48,105497.66,1,,reject,,rejected,,2025-04-28 09:27:00.784483,,2025-04-28 09:27:00.784570,,8268
232,232,300672,medical,24,112319.83,0,,reject,,rejected,,2025-04-28 09:27:00.967665,,2025-04-28 09:27:00.967754,,4991
233,233,100218,education,36,103389.15,0,,approve,,approved,,2025-04-28 09:27:01.150838,,2025-04-28 09:27:01.150925,,2219
234,234,291820,home,24,83638.38,1,,reject,,rejected,,2025-04-28 09:27:01.333977,,2025-04-28 09:27:01.334071,,2185
235,235,570581,business,12,88742.28,0,,reject,,rejected,,2025-04-28 09:27:01.517428,,2025-04-28 09:27:01.517520,,1144
236,236,277658,education,48,123417.8,1,,reject,,rejected,,2025-04-28 09:27:01.700273,,2025-04-28 09:27:01.700363,,7251
237,237,763310,personal,36,91534.59,1,,reject,,rejected,,2025-04-28 09:27:01.873121,,2025-04-28 09:27:01.873253,,8696
238,238,600947,medical,48,45058.74,1,,reject,,rejected,,2025-04-28 09:27:02.035822,,2025-04-28 09:27:02.035909,,2208
239,239,908595,personal,24,119857.47,1,,approve,,approved,,2025-04-28 09:27:02.208788,,2025-04-28 09:27:02.208876,,9435
240,240,288685,home,12,109864.63,0,,approve,,approved,,2025-04-28 09:27:02.371364,,2025-04-28 09:27:02.371450,,6147
241,241,995500,home,12,53163.17,1,,reject,,rejected,,2025-04-28 09:27:02.554683,,2025-04-28 09:27:02.554773,,582
242,242,169856,personal,36,95259.75,1,,reject,,rejected,,2025-04-28 09:27:02.801955,,2025-04-28 09:27:02.802044,,1650
243,243,793311,education,60,58379.05,1,,reject,,rejected,,2025-04-28 09:27:03.045445,,2025-04-28 09:27:03.045536,,7860
244,244,634067,business,24,58711.82,0,,reject,,rejected,,2025-04-28 09:27:03.411602,,2025-04-28 09:27:03.411691,,2065
245,245,142650,medical,36,84224.02,1,,approve,,approved,,2025-04-28 09:27:03.747260,,2025-04-28 09:27:03.747350,,69
246,246,892743,education,36,80096.53,1,,reject,,rejected,,2025-04-28 09:27:04.001612,,2025-04-28 09:27:04.001702,,1146
247,247,467028,home,24,95447.7,0,,approve,,approved,,2025-04-28 09:27:04.186057,,2025-04-28 09:27:04.186141,,4708
248,248,316205,home,36,27748.67,0,,reject,,rejected,,2025-04-28 09:27:04.365381,,2025-04-28 09:27:04.365468,,2048
249,249,496934,business,12,85583.95,1,,reject,,rejected,,2025-04-28 09:27:04.548333,,2025-04-28 09:27:04.548421,,1710
250,250,791611,personal,12,86804.95,0,,reject,,rejected,,2025-04-28 09:27:04.731618,,2025-04-28 09:27:04.731705,,7607
251,251,178214,personal,60,65838.8,1,,reject,,rejected,,2025-04-28 09:27:04.914644,,2025-04-28 09:27:04.914735,,6110
252,252,866269,medical,60,91688.34,1,,approve,,approved,,2025-04-28 09:27:05.087561,,2025-04-28 09:27:05.087650,,6757
253,253,108091,medical,12,39254.83,1,,reject,,rejected,,2025-04-28 09:27:05.273144,,2025-04-28 09:27:05.273260,,5175
254,254,78340,business,24,101056.19,1,,approve,,approved,,2025-04-28 09:27:05.487773,,2025-04-28 09:27:05.487861,,7665
255,255,445269,education,48,124257,0,,reject,,rejected,,2025-04-28 09:27:05.700357,,2025-04-28 09:27:05.700444,,1409
256,256,591064,medical,48,44400.57,1,,reject,,rejected,,2025-04-28 09:27:05.885062,,2025-04-28 09:27:05.885152,,6500
257,257,545013,medical,24,94840.78,1,,approve,,approved,,2025-04-28 09:27:06.067912,,2025-04-28 09:27:06.067997,,6672
258,258,376130,business,36,102607.29,0,,reject,,rejected,,2025-04-28 09:27:06.251304,,2025-04-28 09:27:06.251394,,9881
259,259,651747,home,60,100296.18,1,,reject,,rejected,,2025-04-28 09:27:06.430547,,2025-04-28 09:27:06.430634,,8094
260,260,846358,home,12,19194.71,1,,reject,,rejected,,2025-04-28 09:27:06.637925,,2025-04-28 09:27:06.638010,,9402
261,261,830444,business,48,87845.09,0,,reject,,rejected,,2025-04-28 09:27:06.891956,,2025-04-28 09:27:06.892040,,8753
262,262,557449,business,60,61648.09,0,,approve,,approved,,2025-04-28 09:27:07.104332,,2025-04-28 09:27:07.104424,,1754
263,263,602409,education,24,28521.94,1,,reject,,rejected,,2025-04-28 09:27:07.307499,,2025-04-28 09:27:07.307588,,961
264,264,120482,medical,36,123627.79,0,,reject,,rejected,,2025-04-28 09:27:07.507772,,2025-04-28 09:27:07.507813,,1274
265,265,342161,education,60,98013.34,1,,reject,,rejected,,2025-04-28 09:27:07.743983,,2025-04-28 09:27:07.744010,,1848
266,266,166342,education,60,93725.27,0,,approve,,approved,,2025-04-28 09:27:07.928836,,2025-04-28 09:27:07.928923,,1743
267,267,291208,medical,60,83156.67,1,,approve,,approved,,2025-04-28 09:27:08.139628,,2025-04-28 09:27:08.139714,,974
268,268,809303,business,48,100254.33,1,,reject,,rejected,,2025-04-28 09:27:08.306208,,2025-04-28 09:27:08.306306,,7915
269,269,278135,personal,60,69392.5,0,,reject,,rejected,,2025-04-28 09:27:08.484790,,2025-04-28 09:27:08.484830,,5236
270,270,737606,medical,48,39606.39,1,,reject,,rejected,,2025-04-28 09:27:08.668269,,2025-04-28 09:27:08.668353,,1308
271,271,133155,business,24,81895.98,0,,reject,,rejected,,2025-04-28 09:27:08.871864,,2025-04-28 09:27:08.871949,,6745
272,272,570737,business,60,80616.65,1,,reject,,rejected,,2025-04-28 09:27:09.089831,,2025-04-28 09:27:09.089976,,1412
273,273,561559,business,48,84593.53,1,,reject,,rejected,,2025-04-28 09:27:09.309344,,2025-04-28 09:27:09.309429,,8271
274,274,206257,medical,24,17622.2,0,,approve,,approved,,2025-04-28 09:27:09.536959,,2025-04-28 09:27:09.537046,,4574
275,275,363367,home,48,48217.77,0,,reject,,rejected,,2025-04-28 09:27:09.807861,,2025-04-28 09:27:09.807949,,1154
276,276,221195,home,12,27116.42,1,,reject,,rejected,,2025-04-28 09:27:10.011249,,2025-04-28 09:27:10.011336,,2049
277,277,980827,home,12,96902.45,0,,reject,,rejected,,2025-04-28 09:27:10.213717,,2025-04-28 09:27:10.213745,,3213
278,278,490208,education,24,96933,1,,reject,,rejected,,2025-04-28 09:27:10.431442,,2025-04-28 09:27:10.431528,,4033
279,279,802147,education,36,115919.72,1,,reject,,rejected,,2025-04-28 09:27:10.634684,,2025-04-28 09:27:10.634712,,8534
280,280,922293,education,24,75620.22,0,,reject,,rejected,,2025-04-28 09:27:10.814736,,2025-04-28 09:27:10.814820,,5005
281,281,769433,education,24,107502.47,0,,reject,,rejected,,2025-04-28 09:27:11.007506,,2025-04-28 09:27:11.007594,,8566
282,282,760892,medical,48,88094.02,1,,approve,,approved,,2025-04-28 09:27:11.194964,,2025-04-28 09:27:11.195051,,2898
283,283,354423,education,60,25950.18,0,,reject,,rejected,,2025-04-28 09:27:11.393805,,2025-04-28 09:27:11.393831,,3128
284,284,707259,medical,24,103641.74,1,,reject,,rejected,,2025-04-28 09:27:11.577248,,2025-04-28 09:27:11.577299,,6351
285,285,295339,education,12,90559.86,1,,reject,,rejected,,2025-04-28 09:27:11.812029,,2025-04-28 09:27:11.812119,,3941
286,286,679221,business,60,102885.92,1,,reject,,rejected,,2025-04-28 09:27:12.056006,,2025-04-28 09:27:12.056136,,4240
287,287,258303,education,24,28864.8,1,,reject,,rejected,,2025-04-28 09:27:12.320398,,2025-04-28 09:27:12.320493,,8353
288,288,351648,home,12,78716.5,1,,reject,,rejected,,2025-04-28 09:27:12.544127,,2025-04-28 09:27:12.544247,,8480
289,289,300085,business,24,69424.32,0,,reject,,rejected,,2025-04-28 09:27:12.787932,,2025-04-28 09:27:12.787969,,388
290,290,75409,business,48,96168.33,0,,reject,,rejected,,2025-04-28 09:27:13.025789,,2025-04-28 09:27:13.025856,,7296
291,291,310128,education,36,70992.53,0,,reject,,rejected,,2025-04-28 09:27:13.246152,,2025-04-28 09:27:13.246266,,5642
292,292,109689,medical,24,27565.34,0,,reject,,rejected,,2025-04-28 09:27:13.459505,,2025-04-28 09:27:13.459588,,3100
293,293,825842,home,36,101020.29,1,,reject,,rejected,,2025-04-28 09:27:13.652115,,2025-04-28 09:27:13.652141,,5874
294,294,331826,medical,60,46498.61,0,,reject,,rejected,,2025-04-28 09:27:13.845365,,2025-04-28 09:27:13.845392,,5954
295,295,785143,business,60,61911.09,1,,reject,,rejected,,2025-04-28 09:27:14.038670,,2025-04-28 09:27:14.038698,,6095
296,296,588514,personal,36,28261.52,1,,reject,,rejected,,2025-04-28 09:27:14.232852,,2025-04-28 09:27:14.232941,,142
297,297,506426,business,48,96806.11,0,,reject,,rejected,,2025-04-28 09:27:14.395510,,2025-04-28 09:27:14.395596,,3516
298,298,510454,home,48,118549.52,0,,reject,,rejected,,2025-04-28 09:27:14.689631,,2025-04-28 09:27:14.689659,,5217
299,299,215628,medical,60,18365.47,0,,reject,,rejected,,2025-04-28 09:27:14.904240,,2025-04-28 09:27:14.904326,,4168
300,300,254697,medical,24,35557.69,0,,reject,,rejected,,2025-04-28 09:27:15.128000,,2025-04-28 09:27:15.128090,,9643
301,301,358914,business,60,38976.41,0,,approve,,approved,,2025-04-28 09:27:15.340909,,2025-04-28 09:27:15.340950,,905
302,302,614997,business,12,100516.17,0,,reject,,rejected,,2025-04-28 09:27:15.549307,,2025-04-28 09:27:15.549340,,9662
303,303,765110,business,60,55553.94,1,,reject,,rejected,,2025-04-28 09:27:15.758813,,2025-04-28 09:27:15.758902,,6311
304,304,626458,home,12,120061.37,0,,reject,,rejected,,2025-04-28 09:27:15.942049,,2025-04-28 09:27:15.942087,,8968
305,305,613244,medical,48,105836.07,0,,reject,,rejected,,2025-04-28 09:27:16.134688,,2025-04-28 09:27:16.134714,,3049
306,306,223752,personal,48,54055.92,0,,reject,,rejected,,2025-04-28 09:27:16.308324,,2025-04-28 09:27:16.308417,,4347
307,307,156124,education,24,42242.53,0,,reject,,rejected,,2025-04-28 09:27:16.501280,,2025-04-28 09:27:16.501365,,7462
308,308,850131,education,48,84611.82,1,,reject,,rejected,,2025-04-28 09:27:16.684500,,2025-04-28 09:27:16.684589,,1116
309,309,199760,home,60,90488.64,1,,reject,,rejected,,2025-04-28 09:27:16.867735,,2025-04-28 09:27:16.867826,,5398
310,310,405803,medical,60,64109.1,0,,reject,,rejected,,2025-04-28 09:27:17.060933,,2025-04-28 09:27:17.061021,,2725
311,311,797551,home,60,43571.45,1,,reject,,rejected,,2025-04-28 09:27:17.310251,,2025-04-28 09:27:17.310343,,8469
312,312,741667,medical,24,101559.99,0,,reject,,rejected,,2025-04-28 09:27:17.610240,,2025-04-28 09:27:17.610331,,1713
313,313,374745,medical,60,87416.46,1,,reject,,rejected,,2025-04-28 09:27:17.836147,,2025-04-28 09:27:17.836279,,461
314,314,279341,home,12,119243.41,0,,reject,,rejected,,2025-04-28 09:27:18.071574,,2025-04-28 09:27:18.071660,,6637
315,315,974405,education,36,72839.76,1,,reject,,rejected,,2025-04-28 09:27:18.304051,,2025-04-28 09:27:18.304137,,3732
316,316,537819,business,60,90559.86,0,,reject,,rejected,,2025-04-28 09:27:18.497269,,2025-04-28 09:27:18.497357,,3941
317,317,979330,education,60,75467.19,1,,approve,,approved,,2025-04-28 09:27:18.690658,,2025-04-28 09:27:18.690747,,3890
318,318,121786,medical,60,89791.4,0,,reject,,rejected,,2025-04-28 09:27:18.871561,,2025-04-28 09:27:18.871649,,2908
319,319,806481,education,60,97782.86,0,,reject,,rejected,,2025-04-28 09:27:19.068596,,2025-04-28 09:27:19.068684,,3167
320,320,265418,education,12,98013.34,1,,reject,,rejected,,2025-04-28 09:27:19.258217,,2025-04-28 09:27:19.258307,,1848
321,321,804363,home,48,16245.67,1,,reject,,rejected,,2025-04-28 09:27:19.430633,,2025-04-28 09:27:19.430661,,6320
322,322,875335,education,60,77170.49,1,,reject,,rejected,,2025-04-28 09:27:19.617881,,2025-04-28 09:27:19.617972,,1139
323,323,559274,medical,12,42926,0,,reject,,rejected,,2025-04-28 09:27:19.800981,,2025-04-28 09:27:19.801068,,4993
324,324,787193,education,24,121995.16,1,,reject,,rejected,,2025-04-28 09:27:20.001151,,2025-04-28 09:27:20.001319,,4842
325,325,480354,personal,12,117556.26,1,,approve,,approved,,2025-04-28 09:27:20.183846,,2025-04-28 09:27:20.183933,,1689
326,326,892108,home,12,33276.69,1,,reject,,rejected,,2025-04-28 09:27:20.390821,,2025-04-28 09:27:20.390908,,6708
327,327,698479,medical,24,90390.79,0,,reject,,rejected,,2025-04-28 09:27:20.600952,,2025-04-28 09:27:20.601039,,918
328,328,883929,personal,60,71913.53,1,,reject,,rejected,,2025-04-28 09:27:20.787625,,2025-04-28 09:27:20.787715,,5332
329,329,388851,business,12,74893.92,0,,reject,,rejected,,2025-04-28 09:27:20.987468,,2025-04-28 09:27:20.987557,,6077
330,330,958232,education,24,111556.55,1,,reject,,rejected,,2025-04-28 09:27:21.170539,,2025-04-28 09:27:21.170628,,3972
331,331,708342,home,24,114930.47,1,,reject,,rejected,,2025-04-28 09:27:21.353646,,2025-04-28 09:27:21.353734,,9824
332,332,796871,education,60,101651.16,0,,reject,,rejected,,2025-04-28 09:27:21.536823,,2025-04-28 09:27:21.536911,,1928
333,333,789083,education,48,122791.99,1,,reject,,rejected,,2025-04-28 09:27:21.720001,,2025-04-28 09:27:21.720092,,7008
334,334,914405,education,24,118971.26,0,,reject,,rejected,,2025-04-28 09:27:21.902962,,2025-04-28 09:27:21.903049,,6053
335,335,349119,education,24,32365.34,0,,reject,,rejected,,2025-04-28 09:27:22.157496,,2025-04-28 09:27:22.157584,,9128
336,336,236957,business,12,66907.49,1,,approve,,approved,,2025-04-28 09:27:22.352601,,2025-04-28 09:27:22.352688,,3101
337,337,563518,medical,60,63772.06,1,,reject,,rejected,,2025-04-28 09:27:22.535780,,2025-04-28 09:27:22.535866,,8984
338,338,194515,education,36,93725.27,1,,approve,,approved,,2025-04-28 09:27:22.749717,,2025-04-28 09:27:22.749805,,1743
339,339,903911,personal,60,118549.52,1,,reject,,rejected,,2025-04-28 09:27:23.257894,,2025-04-28 09:27:23.257986,,5217
340,340,279223,home,36,97924.85,0,,reject,,rejected,,2025-04-28 09:27:23.449344,,2025-04-28 09:27:23.449436,,8732
341,341,789383,personal,12,53551.17,0,,reject,,rejected,,2025-04-28 09:27:23.645970,,2025-04-28 09:27:23.646059,,6647
342,342,661283,medical,36,16135.76,0,,reject,,rejected,,2025-04-28 09:27:23.920979,,2025-04-28 09:27:23.921120,,9247
343,343,583326,medical,24,95281.29,0,,reject,,rejected,,2025-04-28 09:27:24.122725,,2025-04-28 09:27:24.122811,,3494
344,344,912138,personal,60,113693.04,1,,reject,,rejected,,2025-04-28 09:27:24.315739,,2025-04-28 09:27:24.315824,,5814
345,345,553209,education,48,41226.73,0,,reject,,rejected,,2025-04-28 09:27:24.519377,,2025-04-28 09:27:24.519466,,5257
346,346,386171,home,24,62348.35,1,,reject,,rejected,,2025-04-28 09:27:24.712671,,2025-04-28 09:27:24.712758,,9734
347,347,205094,personal,24,49349.33,1,,reject,,rejected,,2025-04-28 09:27:24.917708,,2025-04-28 09:27:24.917795,,7206
348,348,907248,personal,60,75712.35,1,,reject,,rejected,,2025-04-28 09:27:25.110926,,2025-04-28 09:27:25.111014,,5485
349,349,128304,medical,24,84860.7,0,,reject,,rejected,,2025-04-28 09:27:25.300615,,2025-04-28 09:27:25.300703,,988
350,350,864497,business,12,45553.2,1,,reject,,rejected,,2025-04-28 09:27:25.527475,,2025-04-28 09:27:25.527561,,6867
351,351,202541,personal,48,80528.41,1,,reject,,rejected,,2025-04-28 09:27:25.711214,,2025-04-28 09:27:25.711302,,5238
352,352,153187,education,48,54473.29,1,,reject,,rejected,,2025-04-28 09:27:25.985856,,2025-04-28 09:27:25.985947,,5530
353,353,137701,education,60,104847.75,1,,approve,,approved,,2025-04-28 09:27:26.185780,,2025-04-28 09:27:26.185867,,8044
354,354,658389,medical,48,54422.99,1,,reject,,rejected,,2025-04-28 09:27:26.388994,,2025-04-28 09:27:26.389079,,9794
355,355,208964,home,36,111653.65,1,,reject,,rejected,,2025-04-28 09:27:26.582597,,2025-04-28 09:27:26.582684,,1385
356,356,877784,home,24,77626.06,1,,reject,,rejected,,2025-04-28 09:27:26.806341,,2025-04-28 09:27:26.806429,,8185
357,357,833052,education,48,40777.5,0,,approve,,approved,,2025-04-28 09:27:27.002994,,2025-04-28 09:27:27.003081,,7241
358,358,971180,medical,12,95746.9,0,,reject,,rejected,,2025-04-28 09:27:27.216625,,2025-04-28 09:27:27.216712,,9714
359,359,283282,business,12,44657.57,0,,reject,,rejected,,2025-04-28 09:27:27.418542,,2025-04-28 09:27:27.418629,,3626
360,360,566428,home,60,117447.85,0,,approve,,approved,,2025-04-28 09:27:27.693191,,2025-04-28 09:27:27.693282,,6146
361,361,783288,home,48,50779.15,0,,approve,,approved,,2025-04-28 09:27:27.896727,,2025-04-28 09:27:27.896814,,1305
362,362,686267,business,48,75620.22,1,,reject,,rejected,,2025-04-28 09:27:28.142503,,2025-04-28 09:27:28.142591,,5005
363,363,319971,education,12,67387.94,0,,approve,,approved,,2025-04-28 09:27:28.364404,,2025-04-28 09:27:28.364491,,9886
364,364,612816,personal,60,28370.66,0,,reject,,rejected,,2025-04-28 09:27:28.566161,,2025-04-28 09:27:28.566287,,9526
365,365,494103,medical,60,39108.38,1,,reject,,rejected,,2025-04-28 09:27:28.749280,,2025-04-28 09:27:28.749383,,3306
366,366,894458,education,36,120662.23,0,,reject,,rejected,,2025-04-28 09:27:28.942663,,2025-04-28 09:27:28.942750,,1052
367,367,189345,business,36,58936.9,0,,reject,,rejected,,2025-04-28 09:27:29.166397,,2025-04-28 09:27:29.166486,,7256
368,368,340041,home,36,16601.91,1,,reject,,rejected,,2025-04-28 09:27:29.329224,,2025-04-28 09:27:29.329363,,1178
369,369,664053,education,24,119654.85,0,,reject,,rejected,,2025-04-28 09:27:29.502009,,2025-04-28 09:27:29.502096,,143
370,370,734790,education,12,35798.54,0,,reject,,rejected,,2025-04-28 09:27:29.685104,,2025-04-28 09:27:29.685215,,5746
371,371,398489,business,12,102744.52,1,,reject,,rejected,,2025-04-28 09:27:29.868394,,2025-04-28 09:27:29.868481,,2071
372,372,944445,business,60,87758.35,0,,reject,,rejected,,2025-04-28 09:27:30.112398,,2025-04-28 09:27:30.112483,,4514
373,373,447977,medical,48,98388.72,0,,reject,,rejected,,2025-04-28 09:27:30.295320,,2025-04-28 09:27:30.295404,,6761
374,374,947975,medical,60,45278.24,0,,reject,,rejected,,2025-04-28 09:27:30.543742,,2025-04-28 09:27:30.543831,,163
375,375,689475,personal,60,65976.4,0,,reject,,rejected,,2025-04-28 09:27:30.785695,,2025-04-28 09:27:30.785782,,3502
376,376,244983,personal,24,20940.72,1,,reject,,rejected,,2025-04-28 09:27:30.987190,,2025-04-28 09:27:30.987290,,2088
377,377,898310,medical,48,69141.77,1,,approve,,approved,,2025-04-28 09:27:31.180653,,2025-04-28 09:27:31.180744,,2841
378,378,791157,home,36,117773.26,0,,reject,,rejected,,2025-04-28 09:27:31.363800,,2025-04-28 09:27:31.363890,,4163
379,379,887644,business,12,111731.33,0,,reject,,rejected,,2025-04-28 09:27:31.558928,,2025-04-28 09:27:31.559018,,3744
380,380,861717,personal,36,71611.52,1,,reject,,rejected,,2025-04-28 09:27:31.782392,,2025-04-28 09:27:31.782480,,1634
381,381,330472,business,24,74160.24,0,,reject,,rejected,,2025-04-28 09:27:31.987917,,2025-04-28 09:27:31.988051,,6977
382,382,76850,home,60,107162.71,0,,approve,,approved,,2025-04-28 09:27:32.200956,,2025-04-28 09:27:32.201042,,7808
383,383,342679,home,12,42189.28,0,,reject,,rejected,,2025-04-28 09:27:32.414761,,2025-04-28 09:27:32.414848,,7805
384,384,990754,education,12,15191.7,1,,reject,,rejected,,2025-04-28 09:27:32.625083,,2025-04-28 09:27:32.625196,,762
385,385,106623,personal,48,61448,1,,reject,,rejected,,2025-04-28 09:27:32.811460,,2025-04-28 09:27:32.811546,,4335
386,386,752503,personal,60,96372.59,1,,approve,,approved,,2025-04-28 09:27:33.035652,,2025-04-28 09:27:33.035741,,6540
